word,synonyms,tf-idf-pos,tf-idf-neg,tf-idf-val,node-label
(อินเดีย - VERB),"[Lemma('indian.a.01.อินเดีย'), Lemma('india.n.01.อินเดีย')]",0,-0.009179454505941275,-0.009179454505941275,neg
(ไตร - VERB),[],0,-0.00917792239614547,-0.00917792239614547,neg
(ชักชวน - VERB),[Lemma('persuade.v.02.ชักชวน')],0,-0.009144216676743805,-0.009144216676743805,neg
(บำบัด - VERB),[],0,-0.009126699020274947,-0.009126699020274947,neg
(ล้มเหลว - ADV),"[Lemma('fail.v.02.ล้มเหลว'), Lemma('fall_through.v.01.ล้มเหลว')]",0,-0.009126699020274947,-0.009126699020274947,neg
(ซ้ำ - ADV),[],0,-0.00912326113127759,-0.00912326113127759,neg
(ฉกฉวย - VERB),[],0,-0.009061601309716637,-0.009061601309716637,neg
(ไฮ - VERB),[],0,-0.009061601309716637,-0.009061601309716637,neg
(ยีน - ADV),[Lemma('gene.n.01.ยีน')],0,-0.009061601309716637,-0.009061601309716637,neg
(กระป๋อง - VERB),"[Lemma('can.n.01.กระป๋อง'), Lemma('canister.n.02.กระป๋อง'), Lemma('can.n.02.กระป๋อง')]",0,-0.00905337734491664,-0.00905337734491664,neg
(มืดสลัว - ADV),[],0,-0.009048693045742682,-0.009048693045742682,neg
(อ้วน - ADJ),"[Lemma('fat.a.01.อ้วน'), Lemma('fat.s.02.อ้วน')]",0,-0.00904058852087468,-0.00904058852087468,neg
(ตัวอักษร - VERB),"[Lemma('alphabet.n.01.ตัวอักษร'), Lemma('font.n.01.ตัวอักษร'), Lemma('letter.n.02.ตัวอักษร')]",0,-0.009035821505137074,-0.009035821505137074,neg
(ขาว - ADJ),[Lemma('whitish.s.02.ขาว')],0.01999673911205734,-0.011001350604234277,0.008995388507823061,pos
(ม้าลาย - VERB),[Lemma('zebra.n.01.ม้าลาย')],0.008972009206371982,0,0.008972009206371982,pos
(เยือน - ADV),[],0.008972009206371982,0,0.008972009206371982,pos
(ติล - VERB),[],0,-0.00895935475050968,-0.00895935475050968,neg
(ก้น - VERB),"[Lemma('butt.n.09.ก้น'), Lemma('buttocks.n.01.ก้น'), Lemma('bottom.n.01.ก้น'), Lemma('bed.n.03.ก้น'), Lemma('floor.n.05.ก้น'), Lemma('floor.n.06.ก้น')]",0,-0.008942647786599377,-0.008942647786599377,neg
(ถนน - ADV),"[Lemma('road.n.01.ถนน'), Lemma('roadway.n.01.ถนน'), Lemma('street.n.01.ถนน'), Lemma('street.n.02.ถนน')]",0.017451059442221823,-0.026376708838455967,-0.008925649396234143,neg
(เกา - VERB),[Lemma('rub.v.03.เกา')],0,-0.008913258912223615,-0.008913258912223615,neg
(อาหารทะเล - ADJ),[Lemma('seafood.n.01.อาหารทะเล')],0.008881477865728994,0,0.008881477865728994,pos
(ติดเชื้อ - ADJ),"[Lemma('infect.v.01.ติดเชื้อ'), Lemma('septic.a.01.ติดเชื้อ'), Lemma('infectious.s.01.ติดเชื้อ'), Lemma('zymotic.a.02.ติดเชื้อ')]",0,-0.008880031479186435,-0.008880031479186435,neg
(เอเชีย - VERB),"[Lemma('asian.a.01.เอเชีย'), Lemma('asia.n.02.เอเชีย'), Lemma('asia.n.01.เอเชีย')]",0.008847050860879335,0,0.008847050860879335,pos
(เรียน - VERB),[Lemma('learn.v.04.เรียน')],0,-0.008819206329422393,-0.008819206329422393,neg
(เย็น - ADJ),[Lemma('cold.s.13.เย็น')],0.018249929967074332,-0.009431166974085792,0.00881876299298854,pos
(กลางคืน - VERB),"[Lemma('night.n.01.กลางคืน'), Lemma('night.n.07.กลางคืน'), Lemma('night.n.03.กลางคืน')]",0.03161821650913299,-0.02280982616312104,0.008808390346011951,pos
(เคล็ดลับ - ADJ),[],0,-0.008805774891797779,-0.008805774891797779,neg
(สีเทา - VERB),[Lemma('gray.n.01.สีเทา')],0,-0.00880114140888769,-0.00880114140888769,neg
(หลุม - VERB),"[Lemma('cup.n.07.หลุม'), Lemma('excavation.n.03.หลุม'), Lemma('hole.n.03.หลุม'), Lemma('pit.n.01.หลุม')]",0,-0.00878586793653024,-0.00878586793653024,neg
(อาคาร - ADJ),[Lemma('building.n.01.อาคาร')],0.01205347726396843,-0.003304985701410699,0.008748491562557732,pos
(ลาย - VERB),[],0.00867784497009749,0,0.00867784497009749,pos
(ยอดนิยม - VERB),[Lemma('popular.a.01.ยอดนิยม')],0.00857613399205822,0,0.00857613399205822,pos
(ถกเถียง - VERB),"[Lemma('debate.v.01.ถกเถียง'), Lemma('hash_out.v.01.ถกเถียง'), Lemma('bandy_about.v.01.ถกเถียง')]",0,-0.00856948215616006,-0.00856948215616006,neg
(ท้าทาย - VERB),[Lemma('challenge.v.02.ท้าทาย')],0,-0.008545537019880757,-0.008545537019880757,neg
(ออนไลน์ - ADJ),"[Lemma('on-line.a.02.ออนไลน์'), Lemma('on-line.a.01.ออนไลน์')]",0,-0.008532602814965469,-0.008532602814965469,neg
(จมน้ำ - VERB),[],0,-0.008492222617795938,-0.008492222617795938,neg
(ใส - VERB),[Lemma('clean.s.03.ใส')],0.028712313124797967,-0.020221676208515747,0.00849063691628222,pos
(ดึงดูดใจ - VERB),"[Lemma('cotton.v.01.ดึงดูดใจ'), Lemma('capture.v.02.ดึงดูดใจ'), Lemma('attract.v.02.ดึงดูดใจ')]",0.013476849672148595,-0.004999094321703591,0.008477755350445003,pos
(แล่น - ADV),[Lemma('shoot.v.11.แล่น')],0.008456062539387353,0,0.008456062539387353,pos
(คลับ - VERB),[Lemma('clubhouse.n.01.คลับ')],0.01836597960224146,-0.009914413818406475,0.008451565783834984,pos
(กิโลเมตร - VERB),[Lemma('kilometer.n.01.กิโลเมตร')],0.014795456175725225,-0.0063635707467722446,0.00843188542895298,pos
(จอดรถ - VERB),[],0.06616856789699335,-0.057747113801012384,0.008421454095980968,pos
(เชิญ - VERB),"[Lemma('invite.v.04.เชิญ'), Lemma('invite.v.05.เชิญ')]",0,-0.00839125828019995,-0.00839125828019995,neg
(ตุ๊กตุ๊ก - ADV),[],0,-0.008364576459719067,-0.008364576459719067,neg
(เมืองหลวง - ADJ),"[Lemma('capital.n.06.เมืองหลวง'), Lemma('capital.n.03.เมืองหลวง'), Lemma('national_capital.n.01.เมืองหลวง')]",0.008358134892251793,0,0.008358134892251793,pos
(นิ่ง - ADV),[],0.008358134892251793,0,0.008358134892251793,pos
(คลาย - VERB),"[Lemma('loosen.v.01.คลาย'), Lemma('relax.v.02.คลาย'), Lemma('untie.v.02.คลาย'), Lemma('unravel.v.01.คลาย')]",0.008358134892251793,0,0.008358134892251793,pos
(เสพติด - VERB),[],0,-0.008349645489036883,-0.008349645489036883,neg
(ลา - ADJ),"[Lemma('ass.n.03.ลา'), Lemma('domestic_ass.n.01.ลา'), Lemma('moke.n.01.ลา'), Lemma('la.n.03.ลา'), Lemma('donkey.n.01.ลา')]",0.008348635247598402,0,0.008348635247598402,pos
(ซ้าย - ADJ),[Lemma('left.a.04.ซ้าย')],0.00833351090838174,0,0.00833351090838174,pos
(ตะโกน - VERB),"[Lemma('shout.v.01.ตะโกน'), Lemma('shout.v.02.ตะโกน'), Lemma('holler.v.01.ตะโกน'), Lemma('sputter.v.04.ตะโกน'), Lemma('cry.v.05.ตะโกน')]",0,-0.008293445952091444,-0.008293445952091444,neg
(เพลิดเพลิน - ADV),[Lemma('love.v.02.เพลิดเพลิน')],0.008287523042996986,0,0.008287523042996986,pos
(ปิงปอง - VERB),[Lemma('table_tennis.n.01.ปิงปอง')],0.011903034764058816,-0.02017417145535432,-0.008271136691295505,neg
(ก้อนหิน - VERB),[Lemma('rock.n.01.ก้อนหิน')],0.008263342753540029,0,0.008263342753540029,pos
(รน - VERB),[],0,-0.008248592352377855,-0.008248592352377855,neg
(เกลียด - ADJ),[Lemma('hate.v.01.เกลียด')],0,-0.008231251373226157,-0.008231251373226157,neg
(ไพน์ - VERB),[],0.008228215697035444,0,0.008228215697035444,pos
(ร่ม - VERB),"[Lemma('gamp.n.01.ร่ม'), Lemma('umbrella.n.01.ร่ม'), Lemma('shade.n.01.ร่ม')]",0.017282822786432176,-0.009056190755549046,0.00822663203088313,pos
(ร้าน - VERB),[Lemma('shop.n.01.ร้าน')],0.014138656807772489,-0.022364200240309384,-0.008225543432536895,neg
(ตกใจ - ADV),"[Lemma('dismay.v.02.ตกใจ'), Lemma('stagger.v.04.ตกใจ')]",0,-0.00820274254890642,-0.00820274254890642,neg
(สีฟ้า - VERB),[Lemma('azure.n.01.สีฟ้า')],0.004929904942267258,-0.013098228990394988,-0.00816832404812773,neg
(รี - VERB),[],0,-0.008102273620040002,-0.008102273620040002,neg
(ไหล่ - ADJ),"[Lemma('shoulder.n.05.ไหล่'), Lemma('shoulder.n.01.ไหล่')]",0,-0.008102273620040002,-0.008102273620040002,neg
(เขตร้อน - ADJ),[],0,-0.008097501154903325,-0.008097501154903325,neg
(ฤดูร้อน - ADJ),[Lemma('summer.n.01.ฤดูร้อน')],0.008080748515976104,0,0.008080748515976104,pos
(อ่าน - ADJ),"[Lemma('read.v.10.อ่าน'), Lemma('take.v.06.อ่าน'), Lemma('read.v.01.อ่าน'), Lemma('read.v.03.อ่าน'), Lemma('read.v.05.อ่าน')]",0.008050928413322386,0,0.008050928413322386,pos
(เตียง - VERB),"[Lemma('bed.n.01.เตียง'), Lemma('berth.n.03.เตียง'), Lemma('daybed.n.01.เตียง')]",0.00962401675651494,-0.017673048600883652,-0.008049031844368712,neg
(ตก - VERB),"[Lemma('fall.v.03.ตก'), Lemma('fall.v.10.ตก'), Lemma('drop.v.03.ตก'), Lemma('fall.v.27.ตก'), Lemma('crash.v.03.ตก'), Lemma('set.v.10.ตก'), Lemma('descend.v.01.ตก'), Lemma('fall.v.01.ตก'), Lemma('down.s.03.ตก'), Lemma('precipitate.v.03.ตก')]",0.03181983655052716,-0.023777950803880257,0.008041885746646906,pos
(ทอดตัว - ADJ),[],0.00798012879159719,0,0.00798012879159719,pos
(หยุด - VERB),"[Lemma('cut.v.36.หยุด'), Lemma('stop.v.05.หยุด'), Lemma('halt.v.01.หยุด'), Lemma('stop.v.01.หยุด'), Lemma('cheese.v.01.หยุด')]",0.02050647998241094,-0.01253515504583404,0.007971324936576898,pos
(พัฒนา - ADV),"[Lemma('build_up.v.05.พัฒนา'), Lemma('develop.v.10.พัฒนา'), Lemma('modernize.v.02.พัฒนา'), Lemma('develop.v.03.พัฒนา'), Lemma('advance.v.08.พัฒนา'), Lemma('evolve.v.01.พัฒนา'), Lemma('develop.v.01.พัฒนา'), Lemma('come.v.15.พัฒนา')]",0,-0.007960128468811231,-0.007960128468811231,neg
(โจ - ADV),[],0,-0.007960128468811231,-0.007960128468811231,neg
(ชั้นล่าง - ADJ),"[Lemma('bottom.s.02.ชั้นล่าง'), Lemma('lower-class.a.01.ชั้นล่าง'), Lemma('ground_floor.n.01.ชั้นล่าง')]",0,-0.007960128468811231,-0.007960128468811231,neg
(หมัด - ADJ),"[Lemma('louse.n.01.หมัด'), Lemma('flea.n.01.หมัด'), Lemma('fist.n.01.หมัด')]",0,-0.007960128468811231,-0.007960128468811231,neg
(เสื้อยืด - VERB),[Lemma('jersey.n.03.เสื้อยืด')],0,-0.007960128468811231,-0.007960128468811231,neg
(ข้อเสนอ - ADV),"[Lemma('suggestion.n.01.ข้อเสนอ'), Lemma('proposal.n.01.ข้อเสนอ'), Lemma('suggestion.n.02.ข้อเสนอ')]",0,-0.007960128468811231,-0.007960128468811231,neg
(แผงขาย - ADJ),[],0,-0.007960128468811231,-0.007960128468811231,neg
(แผ่ - VERB),[Lemma('suffuse.v.01.แผ่')],0,-0.007944200247763085,-0.007944200247763085,neg
(นรก - VERB),"[Lemma('hell.n.04.นรก'), Lemma('hell.n.03.นรก'), Lemma('hell.n.02.นรก')]",0,-0.007925737459384425,-0.007925737459384425,neg
(เล่น - ADV),"[Lemma('play.v.01.เล่น'), Lemma('play.v.31.เล่น'), Lemma('play.v.10.เล่น'), Lemma('play.v.29.เล่น'), Lemma('play.v.18.เล่น'), Lemma('play.v.03.เล่น'), Lemma('play.v.07.เล่น'), Lemma('play.v.17.เล่น')]",0.007924828032865826,0,0.007924828032865826,pos
(ริง - ADJ),[],0,-0.007910563534385259,-0.007910563534385259,neg
(บวม - ADV),[Lemma('puff.v.07.บวม')],0.007890909960386785,0,0.007890909960386785,pos
(อนุญาต - VERB),"[Lemma('allow.v.10.อนุญาต'), Lemma('authorize.v.01.อนุญาต'), Lemma('sanction.v.03.อนุญาต')]",0.0172753776357565,-0.00938531041411978,0.007890067221636722,pos
(คลื่น - ADJ),"[Lemma('wave.n.02.คลื่น'), Lemma('surf.n.01.คลื่น'), Lemma('wave.n.03.คลื่น'), Lemma('billow.n.01.คลื่น'), Lemma('wave.n.01.คลื่น'), Lemma('tidal_bore.n.01.คลื่น'), Lemma('wave.n.08.คลื่น')]",0.01739509033591613,-0.009516579755117749,0.007878510580798382,pos
(แออัดยัดเยียด - VERB),[],0,-0.007855639677704127,-0.007855639677704127,neg
(บ่น - VERB),"[Lemma('complain.v.01.บ่น'), Lemma('whine.v.04.บ่น'), Lemma('grouch.v.01.บ่น'), Lemma('gripe.v.01.บ่น')]",0.011222937311150817,-0.003410262626044039,0.007812674685106779,pos
(ตื้นเขิน - VERB),"[Lemma('shallow.v.02.ตื้นเขิน'), Lemma('shallow.a.01.ตื้นเขิน'), Lemma('shallow.s.03.ตื้นเขิน')]",0,-0.007784461904490163,-0.007784461904490163,neg
(กรรโชก - VERB),[],0,-0.007771833537825238,-0.007771833537825238,neg
(ค่ำ - VERB),[Lemma('night.n.06.ค่ำ')],0.015006187474465553,-0.022772762482310496,-0.007766575007844943,neg
(ระบุ - VERB),[],0.006903905392195269,-0.014669922828289035,-0.007766017436093765,neg
(เดินเล่น - VERB),"[Lemma('walk.v.10.เดินเล่น'), Lemma('promenade.v.02.เดินเล่น')]",0.020815963565070057,-0.013051488776567106,0.007764474788502951,pos
(กระดาษ - VERB),[Lemma('paper.n.01.กระดาษ')],0.016065297644857254,-0.008326011985581456,0.007739285659275797,pos
(ฆ่า - ADJ),"[Lemma('kill.v.01.ฆ่า'), Lemma('murder.v.01.ฆ่า')]",0,-0.007727715958772948,-0.007727715958772948,neg
(สีน้ำตาล - VERB),"[Lemma('brown.s.02.สีน้ำตาล'), Lemma('brown.n.01.สีน้ำตาล')]",0.010714514025062237,-0.01836867119775769,-0.007654157172695452,neg
(สำรวจ - VERB),"[Lemma('survey.v.05.สำรวจ'), Lemma('prospect.v.02.สำรวจ')]",0.014870783091496684,-0.007238558407407865,0.0076322246840888185,pos
(ตอบ - VERB),"[Lemma('answer.v.04.ตอบ'), Lemma('answer.v.03.ตอบ'), Lemma('answer.v.01.ตอบ')]",0,-0.007622994869874784,-0.007622994869874784,neg
(ยามเย็น - ADJ),[Lemma('twilight.n.01.ยามเย็น')],0.0111510281562943,-0.003544744708767501,0.0076062834475268,pos
(ยักษ์ - ADJ),"[Lemma('giant.n.01.ยักษ์'), Lemma('giant.n.06.ยักษ์'), Lemma('bull.n.02.ยักษ์'), Lemma('giant.n.05.ยักษ์')]",0.016733884399661125,-0.009144216676743805,0.007589667722917319,pos
(ร้อน - ADJ),"[Lemma('heat.v.04.ร้อน'), Lemma('hot.a.01.ร้อน')]",0.018580472835774752,-0.010996892182644035,0.007583580653130717,pos
(คนโสด - ADV),[],0,-0.007553130223675817,-0.007553130223675817,neg
(ประสาทสัมผัส - VERB),[],0,-0.007550137699815408,-0.007550137699815408,neg
(จ่าย - ADJ),"[Lemma('honor.v.03.จ่าย'), Lemma('pay.v.01.จ่าย'), Lemma('spend.v.02.จ่าย'), Lemma('yield.v.10.จ่าย'), Lemma('distribute.v.01.จ่าย')]",0.031456526857063155,-0.023909033375398753,0.007547493481664402,pos
(ใจร้อน - ADJ),[],0.0075262826043973495,0,0.0075262826043973495,pos
(waterspouts - ADJ),[],0.0075262826043973495,0,0.0075262826043973495,pos
(หลบ - ADJ),"[Lemma('avoid.v.01.หลบ'), Lemma('avert.v.02.หลบ'), Lemma('escape.v.05.หลบ')]",0,-0.007487138706749219,-0.007487138706749219,neg
(สรุป - VERB),"[Lemma('brief.v.01.สรุป'), Lemma('deduce.v.02.สรุป'), Lemma('gather.v.04.สรุป'), Lemma('sum_up.v.01.สรุป'), Lemma('conclude.v.03.สรุป'), Lemma('summarize.v.02.สรุป'), Lemma('summary.n.01.สรุป')]",0,-0.007464374286852365,-0.007464374286852365,neg
(บวก - VERB),"[Lemma('add.v.04.บวก'), Lemma('plus.a.01.บวก'), Lemma('make.v.32.บวก')]",0.0067006144705816055,-0.014130733006994864,-0.007430118536413259,neg
(อาหารตา - ADJ),[],0.007412114956956082,0,0.007412114956956082,pos
(เล่น - VERB),"[Lemma('play.v.01.เล่น'), Lemma('play.v.31.เล่น'), Lemma('play.v.10.เล่น'), Lemma('play.v.29.เล่น'), Lemma('play.v.18.เล่น'), Lemma('play.v.03.เล่น'), Lemma('play.v.07.เล่น'), Lemma('play.v.17.เล่น')]",0.02620071571382371,-0.01879174531034449,0.007408970403479223,pos
(เซล - VERB),[],0.014689464003132997,-0.0072829731855043375,0.007406490817628659,pos
(หลัก - ADJ),"[Lemma('cardinal.s.01.หลัก'), Lemma('lug.n.03.หลัก'), Lemma('rationale.n.01.หลัก'), Lemma('principle.n.04.หลัก'), Lemma('post.n.09.หลัก')]",0.02187050037344504,-0.014466203688808833,0.0074042966846362065,pos
(ประหลาดใจ - VERB),"[Lemma('wonder.v.03.ประหลาดใจ'), Lemma('marvel.v.02.ประหลาดใจ')]",0.014045401487641024,-0.006667890322260195,0.007377511165380829,pos
(โจมตี - VERB),"[Lemma('attack.v.02.โจมตี'), Lemma('attack.v.01.โจมตี'), Lemma('storm.v.02.โจมตี')]",0,-0.007354145239147934,-0.007354145239147934,neg
(ตื่นเต้น - VERB),[],0.012504296295494809,-0.0051643760309848475,0.0073399202645099615,pos
(เลื่อน - VERB),"[Lemma('delay.v.02.เลื่อน'), Lemma('postpone.v.01.เลื่อน'), Lemma('call.v.11.เลื่อน'), Lemma('sled.n.01.เลื่อน')]",0.005691919819096203,-0.013016767455146235,-0.007324847636050032,neg
(ตอนเย็น - ADJ),[Lemma('evening.n.01.ตอนเย็น')],0.009632203384468697,-0.0023140919920259973,0.0073181113924427,pos
(คนป่า - VERB),"[Lemma('wild_man.n.01.คนป่า'), Lemma('woodsman.n.01.คนป่า')]",0,-0.0072734914329519425,-0.0072734914329519425,neg
(แพง - ADJ),[Lemma('expensive.a.01.แพง')],0.020313713449903077,-0.02757695659597402,-0.007263243146070943,neg
(กัดเซาะ - VERB),"[Lemma('erode.v.02.กัดเซาะ'), Lemma('wash.v.10.กัดเซาะ')]",0,-0.007240329617908088,-0.007240329617908088,neg
(ดำน้ำ - VERB),"[Lemma('dive.v.03.ดำน้ำ'), Lemma('dip.v.10.ดำน้ำ'), Lemma('submerge.v.01.ดำน้ำ')]",0.007229342774785315,0,0.007229342774785315,pos
(จุดสนใจ - VERB),[Lemma('center.n.06.จุดสนใจ')],0,-0.007223772018572111,-0.007223772018572111,neg
(โล่ง - ADV),[],0,-0.007210195820784747,-0.007210195820784747,neg
(หาย - ADJ),"[Lemma('heal.v.02.หาย'), Lemma('vanish.v.02.หาย')]",0,-0.00720566732679624,-0.00720566732679624,neg
(ดี - ADJ),"[Lemma('well.r.01.ดี'), Lemma('well.r.10.ดี'), Lemma('well.r.08.ดี'), Lemma('beneficial.s.01.ดี'), Lemma('better.r.02.ดี'), Lemma('good.a.01.ดี'), Lemma('good.a.03.ดี'), Lemma('nice.a.01.ดี'), Lemma('good.s.06.ดี'), Lemma('good.s.07.ดี'), Lemma('well.a.01.ดี'), Lemma('gallbladder.n.01.ดี'), Lemma('d.n.03.ดี')]",0.040343620419519985,-0.03315180923566464,0.007191811183855347,pos
(หยาบคาย - ADJ),"[Lemma('abusively.r.01.หยาบคาย'), Lemma('barbarize.v.01.หยาบคาย'), Lemma('uncivil.a.01.หยาบคาย')]",0.005691919819096203,-0.01288214315470121,-0.007190223335605007,neg
(อิ่มตัว - ADJ),[],0,-0.00718765315847925,-0.00718765315847925,neg
(เฉลิมฉลอง - VERB),[],0.00718006160788308,0,0.00718006160788308,pos
(จอง - VERB),"[Lemma('keep_open.v.01.จอง'), Lemma('reserve.v.04.จอง')]",0.015179837715901267,-0.008010318433936145,0.007169519281965122,pos
(ล่ม - VERB),[],0,-0.007105349572831501,-0.007105349572831501,neg
(พัง - VERB),[],0,-0.0071025526429895226,-0.0071025526429895226,neg
(แชร์ - ADJ),[Lemma('share.v.05.แชร์')],0,-0.00710005497553431,-0.00710005497553431,neg
(เลือก - VERB),"[Lemma('choose.v.01.เลือก'), Lemma('elect.v.02.เลือก')]",0.026488816910978565,-0.019394193517215344,0.007094623393763221,pos
(หาย - VERB),"[Lemma('heal.v.02.หาย'), Lemma('vanish.v.02.หาย')]",0,-0.007079265585143656,-0.007079265585143656,neg
(กระบี่ - VERB),"[Lemma('monkey.n.01.กระบี่'), Lemma('sword.n.01.กระบี่')]",0.008249817111597418,-0.015310610908576107,-0.007060793796978689,neg
(ถุงยางอนามัย - VERB),[Lemma('condom.n.01.ถุงยางอนามัย')],0,-0.0070438538608160566,-0.0070438538608160566,neg
(คาย - VERB),[Lemma('regurgitate.v.02.คาย')],0.007037129820655129,0,0.007037129820655129,pos
(รูปถ่าย - VERB),[],0.02049091134874633,-0.013458013809557972,0.007032897539188359,pos
(หลอกลวง - ADJ),[Lemma('deceive.v.01.หลอกลวง')],0.005507773773695748,-0.012537365110762635,-0.007029591337066887,neg
(ดวงอาทิตย์ - VERB),[Lemma('sun.n.03.ดวงอาทิตย์')],0.007020906626109158,0,0.007020906626109158,pos
(น้ำทิ้ง - VERB),[],0,-0.007008986591849704,-0.007008986591849704,neg
(โคตร - ADJ),[Lemma('mighty.r.01.โคตร')],0.006988099579880487,0,0.006988099579880487,pos
(ควบคุม - VERB),"[Lemma('command.v.01.ควบคุม'), Lemma('operate.v.03.ควบคุม'), Lemma('manipulate.v.05.ควบคุม'), Lemma('control.v.01.ควบคุม'), Lemma('control.v.02.ควบคุม')]",0.005777957695924211,-0.012751479808832775,-0.006973522112908564,neg
(เมนู - VERB),"[Lemma('menu.n.01.เมนู'), Lemma('menu.n.03.เมนู'), Lemma('dish.n.02.เมนู')]",0.005531091310872835,-0.012504296295494809,-0.006973204984621974,neg
(เลวร้าย - VERB),"[Lemma('suffer.v.05.เลวร้าย'), Lemma('inclement.a.01.เลวร้าย')]",0,-0.006969536670142883,-0.006969536670142883,neg
(พลุกพล่าน - VERB),[Lemma('roughhouse.v.01.พลุกพล่าน')],0.015667254175931476,-0.008718067205391021,0.006949186970540455,pos
(สวยงาม - ADJ),[Lemma('graceful.a.01.สวยงาม')],0.03140744977406759,-0.024467703873651797,0.006939745900415795,pos
(กลาง - ADJ),"[Lemma('middle_finger.n.01.กลาง'), Lemma('middle.n.04.กลาง')]",0.016091760802565486,-0.009197074650210697,0.006894686152354789,pos
(ครอบครอง - VERB),[],0.010970954262713925,-0.004081444927686658,0.0068895093350272675,pos
(เก่า - ADJ),[Lemma('old.a.02.เก่า')],0.00617351091518919,-0.013058098025796388,-0.006884587110607198,neg
(อุ่น - VERB),"[Lemma('reheat.v.01.อุ่น'), Lemma('mull.v.02.อุ่น'), Lemma('warm.a.01.อุ่น'), Lemma('warm.a.03.อุ่น')]",0.006951473331054796,-0.01383571349081665,-0.006884240159761855,neg
(ติด - VERB),"[Lemma('catch.v.19.ติด'), Lemma('stuck.a.01.ติด'), Lemma('catch.v.29.ติด'), Lemma('fixate.v.03.ติด'), Lemma('take.v.29.ติด'), Lemma('engaged.s.07.ติด'), Lemma('cling.v.01.ติด'), Lemma('rig.v.03.ติด'), Lemma('fasten.v.03.ติด'), Lemma('attach.v.03.ติด'), Lemma('daub.v.02.ติด'), Lemma('affix.v.01.ติด'), Lemma('tack.v.01.ติด'), Lemma('cement.v.03.ติด'), Lemma('border.v.05.ติด'), Lemma('lodge.v.02.ติด'), Lemma('maroon.v.01.ติด'), Lemma('trap.v.01.ติด'), Lemma('stick.v.04.ติด'), Lemma('catch.v.20.ติด')]",0.020569380857914495,-0.013712817617736657,0.006856563240177837,pos
(ลำห้วย - ADV),[],0,-0.006853656689527726,-0.006853656689527726,neg
(นอนหลับ - VERB),"[Lemma('sleep.v.01.นอนหลับ'), Lemma('doss.v.01.นอนหลับ')]",0,-0.00685311839118136,-0.00685311839118136,neg
(กุ้งมังกร - VERB),[],0.005691919819096203,-0.012504296295494809,-0.006812376476398606,neg
(สวรรค์ - VERB),"[Lemma('celestial.a.02.สวรรค์'), Lemma('heaven.n.02.สวรรค์'), Lemma('elysium.n.01.สวรรค์'), Lemma('paradise.n.02.สวรรค์'), Lemma('eden.n.01.สวรรค์')]",0.0025334953422516916,-0.009345794392523364,-0.006812299050271672,neg
(รบกวน - ADJ),"[Lemma('interrupt.v.02.รบกวน'), Lemma('jam.v.04.รบกวน'), Lemma('get.v.28.รบกวน'), Lemma('gall.v.02.รบกวน'), Lemma('harass.v.01.รบกวน')]",0.011383839638192407,-0.004572975269969534,0.006810864368222873,pos
(มหัศจรรย์ - ADV),[Lemma('marvelous.s.03.มหัศจรรย์')],0,-0.006786519784307012,-0.006786519784307012,neg
(กล้วย - ADV),"[Lemma('banana.n.02.กล้วย'), Lemma('banana.n.01.กล้วย')]",0.006773766494020313,0,0.006773766494020313,pos
(ถ้วยชา - VERB),[Lemma('teacup.n.01.ถ้วยชา')],0.005413791918844911,-0.012182462980473305,-0.006768671061628394,neg
(อัปยศ - ADJ),[Lemma('discredited.s.02.อัปยศ')],0,-0.0067624370313463765,-0.0067624370313463765,neg
(อดสู - ADJ),[],0,-0.0067624370313463765,-0.0067624370313463765,neg
(ลิฟต์ - ADV),"[Lemma('car.n.04.ลิฟต์'), Lemma('elevator.n.01.ลิฟต์')]",0,-0.0067540483977792274,-0.0067540483977792274,neg
(ดึกดื่น - ADJ),[],0.006739716199587652,0,0.006739716199587652,pos
(สีน้ำตาล - ADJ),"[Lemma('brown.s.02.สีน้ำตาล'), Lemma('brown.n.01.สีน้ำตาล')]",0,-0.006721886262551707,-0.006721886262551707,neg
(นิสัย - VERB),"[Lemma('blood.n.02.นิสัย'), Lemma('disposition.n.04.นิสัย')]",0,-0.006711160745545518,-0.006711160745545518,neg
(ขี่ - VERB),"[Lemma('ride.v.01.ขี่'), Lemma('ride.v.10.ขี่')]",0.012967415492101739,-0.006259803666653013,0.006707611825448726,pos
(ยุ่ง - ADV),"[Lemma('touch.v.11.ยุ่ง'), Lemma('busy.v.01.ยุ่ง')]",0.010569355271399938,-0.0038908745857799405,0.006678480685619997,pos
(เจอ - ADJ),[Lemma('meet.v.10.เจอ')],0,-0.006667581779665353,-0.006667581779665353,neg
(นวด - VERB),"[Lemma('massage.v.02.นวด'), Lemma('manipulate.v.06.นวด'), Lemma('massage.v.01.นวด')]",0.01697920142524477,-0.0103136215167868,0.00666557990845797,pos
(โมต - VERB),[],0,-0.006648019380545644,-0.006648019380545644,neg
(อ่าน - VERB),"[Lemma('read.v.10.อ่าน'), Lemma('take.v.06.อ่าน'), Lemma('read.v.01.อ่าน'), Lemma('read.v.03.อ่าน'), Lemma('read.v.05.อ่าน')]",0.01109496236089534,-0.017736093066603714,-0.006641130705708374,neg
(เจ็ทสกี - VERB),[],0.015335308142926664,-0.008700871423269942,0.006634436719656722,pos
(ปนเปื้อน - VERB),[Lemma('infect.v.02.ปนเปื้อน')],0,-0.006625287159725695,-0.006625287159725695,neg
(สุเหร่า - VERB),[Lemma('mosque.n.01.สุเหร่า')],0,-0.006609971402821398,-0.006609971402821398,neg
